class,comment,date,difficultyRatingRounded,qualityRating,thumbsDownTotal,thumbsUpTotal,professor,department,avgRating
MA261,"Doesn't waste any time. Gives you exactly what you need for exams. He wasn't even my prof and I went to all his lectures anyway outside of the first week. He's also hilarious in a kind of out of pocket way, which is awesome.",2025-02-24 01:56:29 +0000 UTC,2,5,0,1,Andrew Toms,Mathematics,4.6
26100,Single most goated maths professor on campus. Absolutely hilarious. ,2025-01-17 21:34:21 +0000 UTC,1,5,0,0,Andrew Toms,Mathematics,4.6
MA261,"Toms is a great professor, one of the best for Calc 3. He's very knowledgeable and keeps lectures interesting with the occasional joke and story. He also teaches well.
Definitely would recommend taking Toms.",2024-12-22 01:59:22 +0000 UTC,3,5,0,0,Andrew Toms,Mathematics,4.6
MA261,"His lectures were excellent and he explained the content very clearly in a way that I could understand it well. He is pretty funny too and makes a lot of jokes! I highly recommend going to his lectures, whether he is your professor or not. A lot of people who had different professors came to his lectures anyway. ",2024-12-18 21:45:14 +0000 UTC,2,5,0,0,Andrew Toms,Mathematics,4.6
26100,This + Chenflix,2024-12-18 01:17:11 +0000 UTC,3,4,0,0,Andrew Toms,Mathematics,4.6
MA261,"All the Ma261 profs were bad so everyone seeks refuge at Tom's lectures. He is organized and great at going through relevant examples. His lectures are almost always full on any given day. Seriously, this guy wasnt my prof and I went to all his lectures from day 1. He tells fun stories as an intermission and keeps us all engaged. Funny & smart
",2024-12-16 20:55:50 +0000 UTC,4,4,0,0,Andrew Toms,Mathematics,4.6
MA261,Professor Toms is the best! He's very funny and explains relatively difficult concepts in a very clear manner. ,2024-12-12 22:07:27 +0000 UTC,2,5,0,0,Andrew Toms,Mathematics,4.6
26100,"Prof. Toms is definitely the best Calc 3 professor! I like how he already has the notes ready before the class, so he never runs out of time during the lecture (unlike some other professors' classes I went to). He also makes a lot of jokes, so the classes are rarely boring. ",2024-12-12 04:05:05 +0000 UTC,2,5,0,0,Andrew Toms,Mathematics,4.6
MA261,Toms was a great professor who was able to teach effectively while also adding a couple of stories to break up the class. 100% recommend attending lectures. ,2024-12-12 00:43:16 +0000 UTC,3,5,0,0,Andrew Toms,Mathematics,4.6
MA261,Professor Toms is the best lecturer for calculus I've ever had. He breaks down concepts in an understandable way and is always very open to questions. He also makes funny jokes in lectures and doesn't take anything too seriously. I strongly recommend him if you're taking MA 261 (even if you don't technically have his lecture time go to him anyway).,2024-12-11 19:46:31 +0000 UTC,2,5,0,0,Andrew Toms,Mathematics,4.6
MA261,Only thing that could make him better would be if he was right handed,2024-12-05 05:40:49 +0000 UTC,3,5,0,3,Andrew Toms,Mathematics,4.6
MA261,Great professor with a great sense of humor.,2024-12-03 04:15:49 +0000 UTC,3,5,0,0,Andrew Toms,Mathematics,4.6
MA261,"Extremely good at teaching. His office hours are somewhat infrequent (you can go to other lecturers' office hours though), but his lectures are top-tier. Definitely recommend 100%. This is a difficult course, but he explains concepts very well and even makes jokes sometimes.",2024-11-25 23:31:13 +0000 UTC,4,5,0,0,Andrew Toms,Mathematics,4.6
MA261,Very caring and actually has a personality and sense of humor.,2024-10-02 22:28:59 +0000 UTC,3,5,0,1,Andrew Toms,Mathematics,4.6
MA261,"Very enjoyable lecturer, teaches well and is interesting too.",2024-04-19 02:36:11 +0000 UTC,2,4,0,0,Andrew Toms,Mathematics,4.6
MA261,despite the content being kind of complex. it is pretty easy to score in the class due to a lot of it being homeworks and quizzes that are pretty easy. Exams were also not too hard.,2024-04-18 22:17:52 +0000 UTC,2,5,0,0,Andrew Toms,Mathematics,4.6
MA261,"MA 261 is fairly easy if you were good at AP calculus or calc I and II. Professor Toms explains very clearly and goes methodically in the syllabus. If you catch up with all his lectures (and maybe chenflix), you're good to go with the concepts. Also he is hilarious.",2023-01-06 00:29:59 +0000 UTC,3,5,0,0,Andrew Toms,Mathematics,4.6
MA261,"I wasn't assigned Toms as my lecturer but I heard about how great of a professor he was so I started attending. From my first midterm score of 52%, I went up to 84% on the second midterm score after starting to attend his lectures. He is prepared and clear...notes are clean and comprehensive (prewritten which he explains)...also really funny.",2023-01-05 01:50:02 +0000 UTC,2,4,0,0,Andrew Toms,Mathematics,4.6
CHM115,"She explains everything very clearly in lecture and walks through problem-solving step by step. Pacing is good in her lectures. The lectures lean towards the boring side, but she explains everything clearly and completely, if you lock in you will get a lot out of it. Caring person as well, approachable and always willing to answer questions.",2026-05-04 15:36:16 +0000 UTC,3,4,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Schmidt is pretty good. She's pretty boring but she explains things super well and the pace ensures anyone paying even half attention will do well. iClickers are annoying and she does a ton of them, but kind and makes things simple. HWs are a huge pain, but its ok.",2026-04-17 20:20:00 +0000 UTC,2,4,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Dr. Schmidt is very knowledgeble and well-spoken, the only thing I could say is sometimes its easy to fall asleep in her lectures. I would reccomend going to Miller lectures instead since she uses IClicker questions that are usually on the exams. ",2026-01-10 14:31:47 +0000 UTC,1,2,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,I was fighting for my life to stay awake the second I stepped into her lectures. Her lectures are incredibly boring and move very slowly. She simplifies her lectures a little too much sometimes which makes them hard to sit through. I would sit on my phone for half of her lecture and miss out on nothing.,2026-01-08 21:18:13 +0000 UTC,3,2,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Schmidt is great at teaching. I'm slower learner, and her pace felt perfect. Her slides are helpful, neat, and easy to read. She goes by the textbook. There were just too much stuff to do for this class: pre/post rec quiz, rec worksheet, & 30 questions HW. The tests are really tricky, please be careful. Lock in for the iClicker questions.",2026-01-04 03:11:27 +0000 UTC,2,4,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Good lecturer, frequently connected conceptual topics to practice problems. She moved a bit slowly and had not much energy which made it difficult to follow at times but was never a significant problem. Sometimes did not include skills that were needed for homework, but did for all the exam material. Make sure to show up for I-Clicker.",2025-12-30 21:37:52 +0000 UTC,3,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"the homework was always so time consuming and i dreaded doing it.
the lectures were so boring and consisted of solving exercises and explaining from slides.
the prof referenced the textbook a lot. accent was never a problem.
a few words of wisdom: iclicker, attendance, BOILER EXAMSSSSSSSSS.",2025-12-27 16:20:53 +0000 UTC,3,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM294,"Very caring and well-spoken, however, the class is not the best. Everything is geared toward helping you become a chemist, however, ~50% of us do not plan to become chemists just because we are chem majors. Stopped going 2 lectures in and got a 100% in the class. If you want to be a chemist this class will help you tons. If not, skip.",2025-12-25 20:28:03 +0000 UTC,1,2,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"She was fine. Not super good or bad. Easy to understand and the information she gave was usually applicable to the tests. Not a super interesting lecturer and I would not have lost much by simply reading her slides myself, but attendance is mandatory.",2025-12-24 07:57:38 +0000 UTC,3,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"I don't understand the low ratings. Schmidt is very ""by the book,"" but so are the exams, so I think that is a good thing. She does a good job at actually teaching the content, going through the learning objectives, and answering questions.  She is caring and makes herself accessible to students. I didn't find her hard to understand at all. ",2025-12-19 18:18:25 +0000 UTC,3,4,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Overall just a completely average professor. Everything is just average. The slides, notes, lectures, everything. Honestly contemplated not going to lectures more than 70% of the time with how uninteresting they were, but attendance is 4% of your grade. She had much better handwriting and stayed on topic compared to Simpson though so that's a plus.",2025-12-18 07:29:49 +0000 UTC,3,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"She's respectable and fairly easy to follow. However, she goes way too fast in the notes. Instead of releasing class early, she could give us an extra 30 seconds to write slides down. Clicker questions were way easier than the ones the other prof assigned (prof switched mid semester). So I did not learn as much from the iClicker in comparison. ",2025-12-12 05:11:48 +0000 UTC,4,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"Her lectures came straight from the textbook and learning objectives, which was nice when studying for exams. I wish she would go over the math just a bit more, but it wasn't bad overall. She is always ready to answer questions out of class and is willing to stay past her office hours times to answer questions if you or someone else had a lot.",2025-12-10 18:11:32 +0000 UTC,2,4,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,she gives a lot of practice problems but that's the most i ever got out of her lectures. read the textbook and self-study,2025-12-09 21:24:01 +0000 UTC,3,3,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"I would say Dr. Schmidt is good and would recommend. Sometimes she can be a bit difficult to understand, but her slides and notes are very clear and the information is pulled right from the textbook. She's funny in class and does plenty of example problems. After class she answers questions and is accessible during office hours. ",2025-12-07 19:52:18 +0000 UTC,3,5,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,"She was very difficult to understand, and her lectures and notes were not explained thoroughly so you were left confused.",2025-01-15 01:39:42 +0000 UTC,3,2,0,0,Gudrun Schmidt,Chemistry,2.9
CHM115,Difficult to understand,2024-10-18 20:27:41 +0000 UTC,3,1,0,0,Gudrun Schmidt,Chemistry,2.9
